location,city,local,parameter,value,unit
FR15039,Isère,2018-07-12T07:00:00+02:00,pm25,6.58,µg/m³
FR15039,Isère,2018-07-12T06:00:00+02:00,pm10,11.3,µg/m³
FR15039,Isère,2018-07-12T06:00:00+02:00,pm25,6.5,µg/m³
FR15039,Isère,2018-07-12T06:00:00+02:00,no2,40.2,µg/m³
FR15039,Isère,2018-07-12T05:00:00+02:00,no2,33.55,µg/m³
FR15039,Isère,2018-07-12T05:00:00+02:00,pm25,5.5,µg/m³
FR15039,Isère,2018-07-12T05:00:00+02:00,pm10,12.5,µg/m³
FR15039,Isère,2018-07-12T04:00:00+02:00,pm25,6.2,µg/m³
FR15039,Isère,2018-07-12T04:00:00+02:00,no2,25.7,µg/m³
FR15039,Isère,2018-07-12T04:00:00+02:00,pm10,17.6,µg/m³
FR15039,Isère,2018-07-12T03:00:00+02:00,no2,16.47,µg/m³
FR15039,Isère,2018-07-12T03:00:00+02:00,pm25,4.5,µg/m³
FR15039,Isère,2018-07-12T03:00:00+02:00,pm10,15.53,µg/m³
FR15039,Isère,2018-07-12T02:00:00+02:00,pm25,7.23,µg/m³
FR15039,Isère,2018-07-12T02:00:00+02:00,no2,9.03,µg/m³
FR15039,Isère,2018-07-12T02:00:00+02:00,pm10,18.7,µg/m³
FR15039,Isère,2018-07-12T01:00:00+02:00,pm10,17.7,µg/m³
FR15039,Isère,2018-07-12T01:00:00+02:00,no2,9.1,µg/m³
FR15039,Isère,2018-07-12T01:00:00+02:00,pm25,6.9,µg/m³
FR15039,Isère,2018-07-12T00:00:00+02:00,pm10,16.2,µg/m³
FR15039,Isère,2018-07-12T00:00:00+02:00,no2,8.98,µg/m³
FR15039,Isère,2018-07-12T00:00:00+02:00,pm25,5.05,µg/m³
FR15039,Isère,2018-07-11T23:00:00+02:00,pm10,21.08,µg/m³
FR15039,Isère,2018-07-11T23:00:00+02:00,no2,7.1,µg/m³
FR15039,Isère,2018-07-11T23:00:00+02:00,pm25,7.48,µg/m³
FR15039,Isère,2018-07-11T20:00:00+02:00,no2,14.38,µg/m³
FR15039,Isère,2018-07-11T20:00:00+02:00,pm25,5.5,µg/m³
FR15039,Isère,2018-07-11T20:00:00+02:00,pm10,19.63,µg/m³
FR15039,Isère,2018-07-11T19:00:00+02:00,pm10,22.2,µg/m³
FR15039,Isère,2018-07-11T19:00:00+02:00,pm25,7.95,µg/m³
FR15039,Isère,2018-07-11T19:00:00+02:00,no2,18,µg/m³
FR15039,Isère,2018-07-11T18:00:00+02:00,no2,19.28,µg/m³
FR15039,Isère,2018-07-11T18:00:00+02:00,pm25,6.83,µg/m³
FR15039,Isère,2018-07-11T18:00:00+02:00,pm10,31.23,µg/m³
FR15039,Isère,2018-07-11T17:00:00+02:00,pm25,6.2,µg/m³
FR15039,Isère,2018-07-11T17:00:00+02:00,no2,23.6,µg/m³
FR15039,Isère,2018-07-11T17:00:00+02:00,pm10,44.98,µg/m³
FR15039,Isère,2018-07-11T16:00:00+02:00,pm25,8.33,µg/m³
FR15039,Isère,2018-07-11T16:00:00+02:00,no2,21.13,µg/m³
FR15039,Isère,2018-07-11T16:00:00+02:00,pm10,65.48,µg/m³
FR15039,Isère,2018-07-11T15:00:00+02:00,no2,30.5,µg/m³
FR15039,Isère,2018-07-11T15:00:00+02:00,pm10,57.33,µg/m³
FR15039,Isère,2018-07-11T15:00:00+02:00,pm25,9.3,µg/m³
FR15039,Isère,2018-07-11T14:00:00+02:00,pm25,7.08,µg/m³
FR15039,Isère,2018-07-11T14:00:00+02:00,no2,18.2,µg/m³
FR15039,Isère,2018-07-11T14:00:00+02:00,pm10,42.7,µg/m³
FR15039,Isère,2018-07-11T13:00:00+02:00,no2,18.48,µg/m³
FR15039,Isère,2018-07-11T13:00:00+02:00,pm10,44.63,µg/m³
FR15039,Isère,2018-07-11T13:00:00+02:00,pm25,6.7,µg/m³
FR15039,Isère,2018-07-11T12:00:00+02:00,pm10,33.33,µg/m³
FR15039,Isère,2018-07-11T12:00:00+02:00,pm25,5.05,µg/m³
FR15039,Isère,2018-07-11T12:00:00+02:00,no2,18.23,µg/m³
FR15039,Isère,2018-07-11T11:00:00+02:00,pm10,59.7,µg/m³
FR15039,Isère,2018-07-11T11:00:00+02:00,no2,20.73,µg/m³
FR15039,Isère,2018-07-11T11:00:00+02:00,pm25,5.2,µg/m³
FR15039,Isère,2018-07-11T10:00:00+02:00,pm10,59.2,µg/m³
FR15039,Isère,2018-07-11T10:00:00+02:00,no2,24.4,µg/m³
FR15039,Isère,2018-07-11T10:00:00+02:00,pm25,7.95,µg/m³
FR15039,Isère,2018-07-11T09:00:00+02:00,pm10,46.48,µg/m³
FR15039,Isère,2018-07-11T09:00:00+02:00,pm25,7.8,µg/m³
FR15039,Isère,2018-07-11T09:00:00+02:00,no2,28.2,µg/m³
FR15039,Isère,2018-07-11T08:00:00+02:00,no2,27.98,µg/m³
FR15039,Isère,2018-07-11T08:00:00+02:00,pm25,5.28,µg/m³
FR15039,Isère,2018-07-11T08:00:00+02:00,pm10,21.7,µg/m³
FR15039,Isère,2018-07-11T07:00:00+02:00,pm25,5.4,µg/m³
FR15039,Isère,2018-07-11T07:00:00+02:00,no2,21.43,µg/m³
FR15039,Isère,2018-07-11T07:00:00+02:00,pm10,23.45,µg/m³
FR15039,Isère,2018-07-11T06:00:00+02:00,pm10,15.93,µg/m³
FR15039,Isère,2018-07-11T06:00:00+02:00,no2,11.5,µg/m³
FR15039,Isère,2018-07-11T06:00:00+02:00,pm25,6.5,µg/m³
FR15039,Isère,2018-07-11T05:00:00+02:00,pm10,18.65,µg/m³
FR15039,Isère,2018-07-11T05:00:00+02:00,no2,7.6,µg/m³
FR15039,Isère,2018-07-11T05:00:00+02:00,pm25,8,µg/m³
FR15039,Isère,2018-07-11T04:00:00+02:00,no2,6.53,µg/m³
FR15039,Isère,2018-07-11T04:00:00+02:00,pm10,10.5,µg/m³
FR15039,Isère,2018-07-11T04:00:00+02:00,pm25,6.28,µg/m³
FR15039,Isère,2018-07-11T03:00:00+02:00,no2,6.08,µg/m³
FR15039,Isère,2018-07-11T03:00:00+02:00,pm10,12.5,µg/m³
FR15039,Isère,2018-07-11T03:00:00+02:00,pm25,4.28,µg/m³
FR15039,Isère,2018-07-11T02:00:00+02:00,no2,8.03,µg/m³
FR15039,Isère,2018-07-11T02:00:00+02:00,pm25,6.95,µg/m³
FR15039,Isère,2018-07-11T02:00:00+02:00,pm10,15.1,µg/m³
FR15039,Isère,2018-07-11T01:00:00+02:00,pm25,5.7,µg/m³
FR15039,Isère,2018-07-11T01:00:00+02:00,no2,11.95,µg/m³
FR15039,Isère,2018-07-11T01:00:00+02:00,pm10,10.5,µg/m³
FR15039,Isère,2018-07-11T00:00:00+02:00,no2,14.45,µg/m³
FR15039,Isère,2018-07-11T00:00:00+02:00,pm10,16.2,µg/m³
FR15039,Isère,2018-07-11T00:00:00+02:00,pm25,3.93,µg/m³
FR15039,Isère,2018-07-10T23:00:00+02:00,pm10,12.83,µg/m³
FR15039,Isère,2018-07-10T23:00:00+02:00,pm25,2.73,µg/m³
FR15039,Isère,2018-07-10T23:00:00+02:00,no2,13.68,µg/m³
FR15039,Isère,2018-07-10T22:00:00+02:00,pm25,4.43,µg/m³
FR15039,Isère,2018-07-10T22:00:00+02:00,no2,7.95,µg/m³
FR15039,Isère,2018-07-10T22:00:00+02:00,pm10,18.2,µg/m³
FR15039,Isère,2018-07-10T21:00:00+02:00,pm25,6.48,µg/m³
FR15039,Isère,2018-07-10T21:00:00+02:00,pm10,24.3,µg/m³
FR15039,Isère,2018-07-10T21:00:00+02:00,no2,12.18,µg/m³
FR15039,Isère,2018-07-10T20:00:00+02:00,pm10,54.55,µg/m³
FR15039,Isère,2018-07-10T20:00:00+02:00,pm25,7.2,µg/m³
FR15039,Isère,2018-07-10T20:00:00+02:00,no2,20.8,µg/m³
FR15039,Isère,2018-07-10T19:00:00+02:00,pm25,8.1,µg/m³
FR15039,Isère,2018-07-10T19:00:00+02:00,no2,23.18,µg/m³
FR15039,Isère,2018-07-10T19:00:00+02:00,pm10,62.98,µg/m³
FR15039,Isère,2018-07-10T18:00:00+02:00,pm10,81.88,µg/m³
FR15039,Isère,2018-07-10T18:00:00+02:00,no2,25.8,µg/m³
FR15039,Isère,2018-07-10T18:00:00+02:00,pm25,15.85,µg/m³
FR15039,Isère,2018-07-10T17:00:00+02:00,no2,29.15,µg/m³
FR15039,Isère,2018-07-10T17:00:00+02:00,pm25,10.13,µg/m³
FR15039,Isère,2018-07-10T17:00:00+02:00,pm10,31.53,µg/m³
FR15039,Isère,2018-07-10T16:00:00+02:00,pm10,46.5,µg/m³
FR15039,Isère,2018-07-10T16:00:00+02:00,pm25,9.5,µg/m³
FR15039,Isère,2018-07-10T16:00:00+02:00,no2,27.93,µg/m³
FR15039,Isère,2018-07-10T15:00:00+02:00,pm10,35.25,µg/m³
FR15039,Isère,2018-07-10T15:00:00+02:00,pm25,10.38,µg/m³
FR15039,Isère,2018-07-10T15:00:00+02:00,no2,21.6,µg/m³
FR15039,Isère,2018-07-10T14:00:00+02:00,pm10,38.35,µg/m³
FR15039,Isère,2018-07-10T14:00:00+02:00,no2,21.68,µg/m³
FR15039,Isère,2018-07-10T14:00:00+02:00,pm25,10.75,µg/m³
FR15039,Isère,2018-07-10T13:00:00+02:00,no2,30.2,µg/m³
FR15039,Isère,2018-07-10T13:00:00+02:00,pm10,31.15,µg/m³
FR15039,Isère,2018-07-10T13:00:00+02:00,pm25,9.03,µg/m³
FR15039,Isère,2018-07-10T12:00:00+02:00,no2,39.9,µg/m³
FR15039,Isère,2018-07-10T12:00:00+02:00,pm10,47.2,µg/m³
FR15039,Isère,2018-07-10T12:00:00+02:00,pm25,8.6,µg/m³
FR15039,Isère,2018-07-10T11:00:00+02:00,pm10,47.93,µg/m³
FR15039,Isère,2018-07-10T11:00:00+02:00,pm25,11.95,µg/m³
FR15039,Isère,2018-07-10T11:00:00+02:00,no2,48.1,µg/m³
FR15039,Isère,2018-07-10T10:00:00+02:00,no2,54.68,µg/m³
FR15039,Isère,2018-07-10T10:00:00+02:00,pm25,13.45,µg/m³
FR15039,Isère,2018-07-10T10:00:00+02:00,pm10,38.2,µg/m³
FR15039,Isère,2018-07-10T09:00:00+02:00,pm25,15.1,µg/m³
FR15039,Isère,2018-07-10T09:00:00+02:00,no2,47.03,µg/m³
FR15039,Isère,2018-07-10T09:00:00+02:00,pm10,31.27,µg/m³
FR15039,Isère,2018-07-10T08:00:00+02:00,no2,68.98,µg/m³
FR15039,Isère,2018-07-10T08:00:00+02:00,pm25,10.6,µg/m³
FR15039,Isère,2018-07-10T08:00:00+02:00,pm10,18.8,µg/m³
FR15039,Isère,2018-07-10T07:00:00+02:00,no2,77.38,µg/m³
FR15039,Isère,2018-07-10T07:00:00+02:00,pm25,8.93,µg/m³
FR15039,Isère,2018-07-10T07:00:00+02:00,pm10,20.2,µg/m³
FR15039,Isère,2018-07-10T06:00:00+02:00,pm25,6.93,µg/m³
FR15039,Isère,2018-07-10T06:00:00+02:00,pm10,18.1,µg/m³
FR15039,Isère,2018-07-10T06:00:00+02:00,no2,61.48,µg/m³
FR15039,Isère,2018-07-10T05:00:00+02:00,pm10,15.8,µg/m³
FR15039,Isère,2018-07-10T05:00:00+02:00,pm25,4.55,µg/m³
FR15039,Isère,2018-07-10T05:00:00+02:00,no2,38.58,µg/m³
FR15039,Isère,2018-07-10T04:00:00+02:00,no2,28.15,µg/m³
FR15039,Isère,2018-07-10T04:00:00+02:00,pm25,4,µg/m³
FR15039,Isère,2018-07-10T04:00:00+02:00,pm10,16.6,µg/m³
FR15039,Isère,2018-07-10T03:00:00+02:00,pm10,16.58,µg/m³
FR15039,Isère,2018-07-10T03:00:00+02:00,pm25,2.63,µg/m³
FR15039,Isère,2018-07-10T03:00:00+02:00,no2,21.55,µg/m³
FR15039,Isère,2018-07-10T02:00:00+02:00,pm25,4.48,µg/m³
FR15039,Isère,2018-07-10T02:00:00+02:00,pm10,13.5,µg/m³
FR15039,Isère,2018-07-10T02:00:00+02:00,no2,10.4,µg/m³
FR15039,Isère,2018-07-10T01:00:00+02:00,no2,8.3,µg/m³
FR15039,Isère,2018-07-10T01:00:00+02:00,pm10,19.08,µg/m³
FR15039,Isère,2018-07-10T01:00:00+02:00,pm25,5,µg/m³
FR15039,Isère,2018-07-10T00:00:00+02:00,no2,11.28,µg/m³
FR15039,Isère,2018-07-10T00:00:00+02:00,pm10,15.15,µg/m³
FR15039,Isère,2018-07-10T00:00:00+02:00,pm25,5.85,µg/m³
FR15039,Isère,2018-07-06T22:00:00+02:00,pm25,7.5,µg/m³
FR15039,Isère,2018-07-06T22:00:00+02:00,no2,18.43,µg/m³
FR15039,Isère,2018-07-06T22:00:00+02:00,pm10,16.3,µg/m³
FR15039,Isère,2018-07-06T21:00:00+02:00,pm25,8.38,µg/m³
FR15039,Isère,2018-07-06T21:00:00+02:00,no2,16.63,µg/m³
FR15039,Isère,2018-07-06T21:00:00+02:00,pm10,17.5,µg/m³
FR15039,Isère,2018-07-06T20:00:00+02:00,pm10,21.1,µg/m³
FR15039,Isère,2018-07-06T20:00:00+02:00,no2,25.1,µg/m³
FR15039,Isère,2018-07-06T20:00:00+02:00,pm25,8.8,µg/m³
FR15039,Isère,2018-07-06T19:00:00+02:00,pm10,21.5,µg/m³
FR15039,Isère,2018-07-06T19:00:00+02:00,pm25,6.48,µg/m³
FR15039,Isère,2018-07-06T19:00:00+02:00,no2,24,µg/m³
FR15039,Isère,2018-07-06T18:00:00+02:00,pm25,7,µg/m³
FR15039,Isère,2018-07-06T18:00:00+02:00,pm10,20.7,µg/m³
FR15039,Isère,2018-07-06T18:00:00+02:00,no2,36.35,µg/m³
FR15039,Isère,2018-07-06T17:00:00+02:00,no2,52.1,µg/m³
FR15039,Isère,2018-07-06T17:00:00+02:00,pm10,18.2,µg/m³
FR15039,Isère,2018-07-06T17:00:00+02:00,pm25,9.45,µg/m³
FR15039,Isère,2018-07-06T16:00:00+02:00,no2,44.23,µg/m³
FR15039,Isère,2018-07-06T16:00:00+02:00,pm25,6.1,µg/m³
FR15039,Isère,2018-07-06T16:00:00+02:00,pm10,22.3,µg/m³
FR15039,Isère,2018-07-06T15:00:00+02:00,pm10,24.8,µg/m³
FR15039,Isère,2018-07-06T15:00:00+02:00,pm25,6,µg/m³
FR15039,Isère,2018-07-06T15:00:00+02:00,no2,47.35,µg/m³
FR15039,Isère,2018-07-06T14:00:00+02:00,pm25,7.98,µg/m³
FR15039,Isère,2018-07-06T14:00:00+02:00,no2,47.65,µg/m³
FR15039,Isère,2018-07-06T14:00:00+02:00,pm10,11.6,µg/m³
FR15039,Isère,2018-07-06T13:00:00+02:00,pm25,7,µg/m³
FR15039,Isère,2018-07-06T13:00:00+02:00,no2,37.87,µg/m³
FR15039,Isère,2018-07-06T13:00:00+02:00,pm10,21.2,µg/m³
FR15039,Isère,2018-07-06T12:00:00+02:00,pm10,18,µg/m³
FR15039,Isère,2018-07-06T12:00:00+02:00,no2,45.27,µg/m³
FR15039,Isère,2018-07-06T12:00:00+02:00,pm25,4.7,µg/m³
FR15039,Isère,2018-07-06T11:00:00+02:00,pm10,21.2,µg/m³
FR15039,Isère,2018-07-06T11:00:00+02:00,pm25,6.2,µg/m³
FR15039,Isère,2018-07-06T11:00:00+02:00,no2,55.23,µg/m³
FR15039,Isère,2018-07-06T10:00:00+02:00,pm10,21.2,µg/m³
FR15039,Isère,2018-07-06T10:00:00+02:00,no2,63.23,µg/m³
FR15039,Isère,2018-07-06T10:00:00+02:00,pm25,9.8,µg/m³
FR15039,Isère,2018-07-06T09:00:00+02:00,pm25,8.08,µg/m³
FR15039,Isère,2018-07-06T09:00:00+02:00,pm10,15.1,µg/m³
FR15039,Isère,2018-07-06T09:00:00+02:00,no2,59.65,µg/m³
FR15039,Isère,2018-07-06T08:00:00+02:00,no2,60.1,µg/m³
FR15039,Isère,2018-07-06T08:00:00+02:00,pm25,8.3,µg/m³
FR15039,Isère,2018-07-06T08:00:00+02:00,pm10,13.8,µg/m³
FR15039,Isère,2018-07-06T07:00:00+02:00,pm25,3.3,µg/m³
FR15039,Isère,2018-07-06T07:00:00+02:00,no2,52.4,µg/m³
FR15039,Isère,2018-07-06T07:00:00+02:00,pm10,10.38,µg/m³
FR15039,Isère,2018-07-06T06:00:00+02:00,pm10,5.9,µg/m³
FR15039,Isère,2018-07-06T06:00:00+02:00,pm25,3.2,µg/m³
FR15039,Isère,2018-07-06T06:00:00+02:00,no2,29.5,µg/m³
FR15039,Isère,2018-07-06T05:00:00+02:00,no2,12.95,µg/m³
FR15039,Isère,2018-07-06T05:00:00+02:00,pm10,7.55,µg/m³
FR15039,Isère,2018-07-06T05:00:00+02:00,pm25,3.5,µg/m³
FR15039,Isère,2018-07-06T04:00:00+02:00,pm25,1.8,µg/m³
FR15039,Isère,2018-07-06T04:00:00+02:00,no2,9.85,µg/m³
FR15039,Isère,2018-07-06T04:00:00+02:00,pm10,10.9,µg/m³
FR15039,Isère,2018-07-06T03:00:00+02:00,no2,8.93,µg/m³
FR15039,Isère,2018-07-06T03:00:00+02:00,pm25,2.58,µg/m³
FR15039,Isère,2018-07-06T03:00:00+02:00,pm10,6.5,µg/m³
FR15039,Isère,2018-07-06T02:00:00+02:00,pm10,6.73,µg/m³
FR15039,Isère,2018-07-06T02:00:00+02:00,pm25,5.48,µg/m³
FR15039,Isère,2018-07-06T02:00:00+02:00,no2,4.87,µg/m³
FR15039,Isère,2018-07-06T01:00:00+02:00,pm25,4.7,µg/m³
FR15039,Isère,2018-07-06T01:00:00+02:00,pm10,10.3,µg/m³
FR15039,Isère,2018-07-06T01:00:00+02:00,no2,14.33,µg/m³
FR15039,Isère,2018-07-06T00:00:00+02:00,pm25,1.78,µg/m³
FR15039,Isère,2018-07-06T00:00:00+02:00,pm10,8.9,µg/m³
FR15039,Isère,2018-07-06T00:00:00+02:00,no2,28.68,µg/m³
FR15039,Isère,2018-07-05T23:00:00+02:00,pm10,7.93,µg/m³
FR15039,Isère,2018-07-05T23:00:00+02:00,no2,15.83,µg/m³
FR15039,Isère,2018-07-05T23:00:00+02:00,pm25,2.95,µg/m³
FR15039,Isère,2018-07-05T22:00:00+02:00,no2,12.58,µg/m³
FR15039,Isère,2018-07-05T22:00:00+02:00,pm10,12,µg/m³
FR15039,Isère,2018-07-05T22:00:00+02:00,pm25,3.2,µg/m³
FR15039,Isère,2018-07-05T21:00:00+02:00,pm10,16.68,µg/m³
FR15039,Isère,2018-07-05T21:00:00+02:00,pm25,4,µg/m³
FR15039,Isère,2018-07-05T21:00:00+02:00,no2,13.4,µg/m³
FR15039,Isère,2018-07-05T20:00:00+02:00,pm25,5.98,µg/m³
FR15039,Isère,2018-07-05T20:00:00+02:00,pm10,12.65,µg/m³
FR15039,Isère,2018-07-05T20:00:00+02:00,no2,26.7,µg/m³
FR15039,Isère,2018-07-05T19:00:00+02:00,pm10,19.35,µg/m³
FR15039,Isère,2018-07-05T19:00:00+02:00,no2,47.9,µg/m³
FR15039,Isère,2018-07-05T19:00:00+02:00,pm25,5.7,µg/m³
FR15039,Isère,2018-07-05T18:00:00+02:00,no2,32.2,µg/m³
FR15039,Isère,2018-07-05T18:00:00+02:00,pm25,4.93,µg/m³
FR15039,Isère,2018-07-05T18:00:00+02:00,pm10,21.95,µg/m³
FR15039,Isère,2018-07-05T17:00:00+02:00,pm10,14.6,µg/m³
FR15039,Isère,2018-07-05T17:00:00+02:00,pm25,8.23,µg/m³
FR15039,Isère,2018-07-05T17:00:00+02:00,no2,27.53,µg/m³
FR15039,Isère,2018-07-05T16:00:00+02:00,pm25,7.8,µg/m³
FR15039,Isère,2018-07-05T16:00:00+02:00,pm10,13.1,µg/m³
FR15039,Isère,2018-07-05T16:00:00+02:00,no2,28.88,µg/m³
FR15039,Isère,2018-07-05T15:00:00+02:00,pm25,7.5,µg/m³
FR15039,Isère,2018-07-05T15:00:00+02:00,pm10,17.58,µg/m³
FR15039,Isère,2018-07-05T15:00:00+02:00,no2,35.38,µg/m³
FR15039,Isère,2018-07-05T14:00:00+02:00,pm25,4.05,µg/m³
FR15039,Isère,2018-07-05T14:00:00+02:00,pm10,13.33,µg/m³
FR15039,Isère,2018-07-05T14:00:00+02:00,no2,25.73,µg/m³
FR15039,Isère,2018-07-05T13:00:00+02:00,pm25,6.15,µg/m³
FR15039,Isère,2018-07-05T13:00:00+02:00,no2,31.18,µg/m³
FR15039,Isère,2018-07-05T13:00:00+02:00,pm10,21.5,µg/m³
FR15039,Isère,2018-07-05T12:00:00+02:00,pm10,21.13,µg/m³
FR15039,Isère,2018-07-05T12:00:00+02:00,no2,32.85,µg/m³
FR15039,Isère,2018-07-05T12:00:00+02:00,pm25,7.38,µg/m³
FR15039,Isère,2018-07-05T11:00:00+02:00,no2,43.98,µg/m³
FR15039,Isère,2018-07-05T11:00:00+02:00,pm25,8.98,µg/m³
FR15039,Isère,2018-07-05T11:00:00+02:00,pm10,24.73,µg/m³
FR15039,Isère,2018-07-05T10:00:00+02:00,pm25,12.45,µg/m³
FR15039,Isère,2018-07-05T10:00:00+02:00,pm10,28.03,µg/m³
FR15039,Isère,2018-07-05T10:00:00+02:00,no2,50.83,µg/m³
FR15039,Isère,2018-07-05T09:00:00+02:00,pm10,32.48,µg/m³
FR15039,Isère,2018-07-05T09:00:00+02:00,no2,57.4,µg/m³
FR15039,Isère,2018-07-05T09:00:00+02:00,pm25,11.83,µg/m³
FR15039,Isère,2018-07-05T08:00:00+02:00,pm25,7.78,µg/m³
FR15039,Isère,2018-07-05T08:00:00+02:00,no2,71.3,µg/m³
FR15039,Isère,2018-07-05T08:00:00+02:00,pm10,26.45,µg/m³
FR15039,Isère,2018-07-05T07:00:00+02:00,no2,65.68,µg/m³
FR15039,Isère,2018-07-05T07:00:00+02:00,pm25,7,µg/m³
FR15039,Isère,2018-07-05T07:00:00+02:00,pm10,15.8,µg/m³
FR15039,Isère,2018-07-05T06:00:00+02:00,no2,38.35,µg/m³
FR15039,Isère,2018-07-05T06:00:00+02:00,pm10,15.6,µg/m³
FR15039,Isère,2018-07-05T06:00:00+02:00,pm25,6.5,µg/m³
FR15039,Isère,2018-07-05T05:00:00+02:00,pm10,12.9,µg/m³
FR15039,Isère,2018-07-05T05:00:00+02:00,no2,28.05,µg/m³
FR15039,Isère,2018-07-05T05:00:00+02:00,pm25,8.48,µg/m³
FR15039,Isère,2018-07-05T04:00:00+02:00,no2,22.15,µg/m³
FR15039,Isère,2018-07-05T04:00:00+02:00,pm25,10.08,µg/m³
FR15039,Isère,2018-07-05T04:00:00+02:00,pm10,12.6,µg/m³
FR15039,Isère,2018-07-05T03:00:00+02:00,pm25,4.48,µg/m³
FR15039,Isère,2018-07-05T03:00:00+02:00,no2,19.83,µg/m³
FR15039,Isère,2018-07-05T03:00:00+02:00,pm10,14.65,µg/m³
FR15039,Isère,2018-07-05T02:00:00+02:00,pm25,6.65,µg/m³
FR15039,Isère,2018-07-05T02:00:00+02:00,no2,21.3,µg/m³
FR15039,Isère,2018-07-05T02:00:00+02:00,pm10,21.78,µg/m³
FR15039,Isère,2018-07-05T01:00:00+02:00,pm10,19.68,µg/m³
FR15039,Isère,2018-07-05T01:00:00+02:00,pm25,7.78,µg/m³
FR15039,Isère,2018-07-05T01:00:00+02:00,no2,25.1,µg/m³
FR15039,Isère,2018-07-05T00:00:00+02:00,pm25,7.33,µg/m³
FR15039,Isère,2018-07-05T00:00:00+02:00,no2,26.28,µg/m³
FR15039,Isère,2018-07-05T00:00:00+02:00,pm10,13.03,µg/m³
FR15039,Isère,2018-07-04T23:00:00+02:00,pm25,10.9,µg/m³
FR15039,Isère,2018-07-04T23:00:00+02:00,pm10,26.6,µg/m³
FR15039,Isère,2018-07-04T23:00:00+02:00,no2,37.43,µg/m³
FR15039,Isère,2018-07-04T22:00:00+02:00,pm25,13.58,µg/m³
FR15039,Isère,2018-07-04T22:00:00+02:00,pm10,24.05,µg/m³
FR15039,Isère,2018-07-04T22:00:00+02:00,no2,50.05,µg/m³
FR15039,Isère,2018-07-04T21:00:00+02:00,no2,41.43,µg/m³
FR15039,Isère,2018-07-04T21:00:00+02:00,pm25,10.93,µg/m³
FR15039,Isère,2018-07-04T21:00:00+02:00,pm10,37.7,µg/m³
FR15039,Isère,2018-07-04T20:00:00+02:00,pm25,8.53,µg/m³
FR15039,Isère,2018-07-04T20:00:00+02:00,pm10,44.58,µg/m³
FR15039,Isère,2018-07-04T20:00:00+02:00,no2,76.73,µg/m³
FR15039,Isère,2018-07-04T19:00:00+02:00,no2,74.85,µg/m³
FR15039,Isère,2018-07-04T19:00:00+02:00,pm25,4.28,µg/m³
FR15039,Isère,2018-07-04T19:00:00+02:00,pm10,23.1,µg/m³
FR15039,Isère,2018-07-04T18:00:00+02:00,no2,54.23,µg/m³
FR15039,Isère,2018-07-04T18:00:00+02:00,pm10,20.13,µg/m³
FR15039,Isère,2018-07-04T18:00:00+02:00,pm25,6.95,µg/m³
FR15039,Isère,2018-07-04T17:00:00+02:00,pm10,24.2,µg/m³
FR15039,Isère,2018-07-04T17:00:00+02:00,pm25,7.8,µg/m³
FR15039,Isère,2018-07-04T17:00:00+02:00,no2,43.18,µg/m³
FR15039,Isère,2018-07-04T16:00:00+02:00,pm10,31.1,µg/m³
FR15039,Isère,2018-07-04T16:00:00+02:00,no2,50.18,µg/m³
FR15039,Isère,2018-07-04T16:00:00+02:00,pm25,8.5,µg/m³
FR15039,Isère,2018-07-04T15:00:00+02:00,pm25,10.73,µg/m³
FR15039,Isère,2018-07-04T15:00:00+02:00,no2,51.8,µg/m³
FR15039,Isère,2018-07-04T15:00:00+02:00,pm10,33.05,µg/m³
FR15039,Isère,2018-07-04T14:00:00+02:00,pm10,46.65,µg/m³
FR15039,Isère,2018-07-04T14:00:00+02:00,no2,62.98,µg/m³
FR15039,Isère,2018-07-04T14:00:00+02:00,pm25,14.73,µg/m³
FR15039,Isère,2018-07-04T11:00:00+02:00,no2,38.05,µg/m³
FR15039,Isère,2018-07-04T11:00:00+02:00,pm25,11.33,µg/m³
FR15039,Isère,2018-07-04T11:00:00+02:00,pm10,37.43,µg/m³
FR15039,Isère,2018-07-04T10:00:00+02:00,no2,34.23,µg/m³
FR15039,Isère,2018-07-04T10:00:00+02:00,pm25,13.38,µg/m³
FR15039,Isère,2018-07-04T10:00:00+02:00,pm10,55.23,µg/m³
FR15039,Isère,2018-07-04T09:00:00+02:00,no2,39.78,µg/m³
FR15039,Isère,2018-07-04T09:00:00+02:00,pm25,17.75,µg/m³
FR15039,Isère,2018-07-04T09:00:00+02:00,pm10,137.45,µg/m³
FR15039,Isère,2018-07-04T08:00:00+02:00,no2,52.48,µg/m³
FR15039,Isère,2018-07-04T08:00:00+02:00,pm10,20.7,µg/m³
FR15039,Isère,2018-07-04T08:00:00+02:00,pm25,8.78,µg/m³
FR15039,Isère,2018-07-04T07:00:00+02:00,pm10,17.7,µg/m³
FR15039,Isère,2018-07-04T07:00:00+02:00,no2,39.73,µg/m³
FR15039,Isère,2018-07-04T07:00:00+02:00,pm25,8.9,µg/m³
FR15039,Isère,2018-07-04T06:00:00+02:00,no2,47.35,µg/m³
FR15039,Isère,2018-07-04T06:00:00+02:00,pm10,15.75,µg/m³
FR15039,Isère,2018-07-04T06:00:00+02:00,pm25,7.93,µg/m³
FR15039,Isère,2018-07-04T05:00:00+02:00,no2,28.23,µg/m³
FR15039,Isère,2018-07-04T05:00:00+02:00,pm25,6.55,µg/m³
FR15039,Isère,2018-07-04T05:00:00+02:00,pm10,12,µg/m³
FR15039,Isère,2018-07-04T04:00:00+02:00,no2,26.95,µg/m³
